Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
987,CA-2019-100987,21-09-2019,25-09-2019,Second Class,CUST-050,Customer 8,Consumer,India,Ahmedabad,Kerala,496347,North,PROD-009,Technology,Chairs,Headphones,55367,2,0.12,9459
988,CA-2019-100988,04-03-2019,09-03-2019,Second Class,CUST-023,Customer 31,Consumer,India,Ahmedabad,Kerala,758770,South,PROD-054,Technology,Tables,Notebook,31045,5,0.13,2093
989,CA-2019-100989,01-10-2019,05-10-2019,First Class,CUST-037,Customer 18,Home Office,India,Surat,Delhi,336859,West,PROD-055,Office Supplies,Accessories,Storage Box,15341,2,0.09,1611
990,CA-2019-100990,24-07-2019,25-07-2019,Standard Class,CUST-005,Customer 26,Consumer,India,Hyderabad,Telangana,665653,North,PROD-008,Office Supplies,Paper,Chair,44187,2,0.12,6289
991,CA-2019-100991,14-01-2019,19-01-2019,First Class,CUST-002,Customer 32,Home Office,India,Bangalore,Delhi,694012,West,PROD-093,Technology,Accessories,Notebook,18699,4,0.11,2688
992,CA-2019-100992,07-02-2019,11-02-2019,First Class,CUST-005,Customer 28,Corporate,India,Delhi,Maharashtra,941635,South,PROD-054,Office Supplies,Storage,Smartphone,8755,5,0.05,1142
993,CA-2019-100993,16-12-2019,21-12-2019,First Class,CUST-010,Customer 9,Consumer,India,Chennai,Telangana,774506,West,PROD-064,Technology,Chairs,Headphones,31332,5,0.15,2535
994,CA-2019-100994,13-08-2019,14-08-2019,Second Class,CUST-043,Customer 32,Consumer,India,Hyderabad,Tamil Nadu,266284,North,PROD-069,Office Supplies,Binders,Table,17470,2,0.1,1778
995,CA-2019-100995,23-09-2019,26-09-2019,Second Class,CUST-028,Customer 33,Consumer,India,Kochi,Telangana,540154,South,PROD-088,Technology,Tables,Chair,21146,1,0.17,3208
996,CA-2019-100996,30-06-2019,01-07-2019,Second Class,CUST-044,Customer 45,Consumer,India,Kochi,Tamil Nadu,474882,North,PROD-024,Technology,Storage,Laptop,29045,4,0.12,7498
997,CA-2019-100997,04-05-2019,09-05-2019,Standard Class,CUST-010,Customer 23,Corporate,India,Chennai,Rajasthan,914337,West,PROD-058,Technology,Paper,Chair,37895,1,0.04,10202
998,CA-2019-100998,10-08-2019,11-08-2019,First Class,CUST-025,Customer 24,Corporate,India,Chennai,Tamil Nadu,665237,South,PROD-082,Technology,Binders,Chair,21148,2,0.15,5145
999,CA-2019-100999,30-03-2019,04-04-2019,Second Class,CUST-042,Customer 11,Consumer,India,Mumbai,Karnataka,462722,West,PROD-055,Furniture,Laptops,Smartphone,7106,4,0.19,387
1000,CA-2019-101000,24-02-2019,01-03-2019,Standard Class,CUST-020,Customer 8,Consumer,India,Mumbai,Gujarat,645184,North,PROD-051,Technology,Laptops,Binder,51399,2,0.18,13185
